edu_code,current_year,class_10,class_12,cgpa,income,gender_code,category_code,is_obc_ncl,is_ews,state_code,has_income_cert,has_cat_cert,has_dom_cert,has_disability,disability_pct,is_minority,is_first_grad,is_single_girl,is_orphan,is_single_parent,is_ward_defense,is_farmer,sch_type_code,sch_max_income,sch_min_cgpa,sch_min_marks,sch_target_cat_code,sch_target_gender_code,sch_state_code,is_eligible,match_tier
4,1,96.15441430241702,73.43642513574567,8.980957177943289,173188.57029520694,2,1,0,0,4,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,50.0,4,0,0,0,0
4,1,50.329548811876556,73.52036093951614,7.70228089300903,427740.2452664308,2,5,0,1,11,1,0,1,0,0.0,1,0,0,0,0,0,1,2,150000.0,6.0,0.0,4,0,11,0,0
4,4,76.06345714137427,96.98682525485069,5.060199418689396,210353.6496262272,1,2,1,0,4,1,1,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,6.0,60.0,3,0,4,0,0
5,2,85.1524745911523,67.44884733422602,5.198508975655173,420720.11657053785,1,1,0,0,17,1,0,1,0,0.0,1,1,0,0,0,0,0,1,600000.0,7.5,0.0,0,0,17,0,0
5,1,78.30823624545297,70.36141696717722,7.66131067148251,77699.8455554749,2,1,0,0,6,1,0,1,0,0.0,0,0,0,0,0,1,0,2,250000.0,0.0,50.0,3,0,6,0,0
4,4,94.14205141867679,65.67510901619733,7.663114304425296,736670.0050749988,2,4,0,0,2,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.5,70.0,4,0,2,0,0
4,1,68.6023826401692,79.33497856562857,8.546884181903529,212873.34281479486,1,2,1,0,19,1,1,0,0,0.0,0,0,0,0,0,0,0,2,150000.0,7.0,60.0,0,0,19,0,0
3,3,63.87551532791711,95.12438954991438,0.0,228621.016301953,2,2,1,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,50.0,3,0,0,0,0
3,3,55.50823967312785,55.53714073224245,0.0,213533.64212920214,1,1,0,0,23,1,0,1,0,0.0,0,0,0,0,1,0,0,2,150000.0,0.0,0.0,2,2,23,0,0
4,2,54.44674030179842,56.69421472778629,8.555391244572943,128052.44463895787,2,1,0,0,20,0,0,1,0,0.0,1,0,0,0,0,0,0,2,150000.0,0.0,80.0,0,0,20,0,0
2,1,89.21748138677157,62.87135842762554,0.0,735136.7205340329,1,3,0,0,14,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,6.0,50.0,1,0,0,0,0
4,4,83.88234525981623,91.3951388297116,5.682840765477383,192652.09360610542,1,1,0,0,21,1,0,1,0,0.0,0,0,0,0,0,0,1,3,600000.0,6.0,50.0,0,0,0,0,0
4,3,97.65709250685103,90.2524214087544,9.67262988549327,181946.8795813813,2,3,0,0,1,1,1,1,0,0.0,0,0,1,0,0,1,0,1,250000.0,7.0,60.0,2,0,0,0,0
5,2,95.32177350663969,66.86330314968424,7.778087406344522,695712.4000140927,2,3,0,0,16,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,70.0,2,0,0,0,0
3,2,67.88408286097668,45.725049200475105,0.0,188702.95394491937,1,2,1,0,10,1,1,1,0,0.0,0,1,0,0,0,0,0,1,9999999.0,0.0,50.0,0,0,0,0,0
4,2,88.15398207285848,45.311158285749755,5.550599541432696,397996.33389724593,2,4,0,0,23,1,1,1,0,0.0,0,0,1,0,0,0,0,2,150000.0,0.0,0.0,2,0,23,0,0
5,1,94.29964468187949,91.23553197084814,7.894839263947735,378934.0146119464,1,1,0,0,18,1,0,1,0,0.0,0,1,0,0,0,0,0,1,600000.0,6.0,75.0,0,2,0,0,0
4,1,94.58056823479743,69.96876980130428,9.883114900827607,126714.71219866312,2,4,0,0,19,1,0,1,0,0.0,0,0,1,0,0,0,0,3,250000.0,7.0,70.0,0,0,0,0,0
4,2,60.65132449395368,65.22542933356118,7.622005496626754,132423.80683060025,2,4,0,0,12,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,60.0,0,0,12,1,2
4,2,60.1384781005009,46.114276604264596,5.115386526496885,396982.40714431036,2,1,0,0,17,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,70.0,0,0,0,0,0
4,1,72.5181589605098,50.97498380412017,9.627235295998148,380907.2584946707,2,4,0,0,11,1,1,1,1,61.82267978840021,0,0,0,0,0,0,0,3,250000.0,7.0,0.0,0,0,0,0,0
4,1,67.55518949428289,64.3073831161839,8.149079043376036,691987.0040704291,2,2,1,0,22,1,0,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,7.0,60.0,0,0,0,0,0
4,1,59.10171973749999,59.58789542828789,8.442475136312012,101802.15915644553,2,3,0,0,12,1,1,1,0,0.0,0,0,0,0,0,0,0,3,150000.0,7.0,50.0,3,0,0,1,3
4,2,53.02003771830764,77.99162792699688,9.477665512052859,178536.99546542432,1,1,0,0,15,1,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,0.0,0.0,2,2,0,0,0
5,1,60.89789935056923,66.59825653675219,6.818181894928821,390734.34949658584,1,1,0,0,1,1,0,1,0,0.0,0,0,0,0,0,0,0,3,600000.0,8.0,0.0,0,0,0,0,0
3,3,87.50687505076343,65.63423698978843,0.0,679537.0054484409,1,2,1,0,2,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,60.0,0,0,0,0,0
4,3,79.2601578285313,56.55825907786681,9.012532047600473,387700.9616715927,2,5,0,1,21,1,1,1,0,0.0,0,1,0,0,0,1,0,2,800000.0,7.0,75.0,2,0,21,0,0
4,4,63.439427092222964,54.394497900996555,7.762731623156548,85148.5604208684,2,1,0,0,10,0,0,1,0,0.0,0,0,0,0,0,0,0,3,600000.0,7.0,75.0,3,0,0,0,0
4,1,81.43550759397132,47.23367704034169,6.48808895272039,381947.92523919215,1,4,0,0,14,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,0.0,0,0,0,1,2
4,2,78.59717287324276,75.73876575266691,9.525192599143502,738547.8131682379,2,3,0,0,13,1,1,0,0,0.0,0,1,0,0,0,0,0,1,600000.0,7.0,0.0,2,2,0,0,0
4,3,63.672883335874786,93.54836690289255,5.898732783587744,108369.23789870992,1,4,0,0,17,1,1,1,0,0.0,0,1,0,0,0,0,0,3,250000.0,6.0,50.0,0,2,0,0,0
4,3,57.00601978485653,62.444435855732195,6.813734659681625,439303.4842335788,2,2,1,0,4,1,1,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,7.0,60.0,0,2,0,0,0
4,4,86.95056670313718,51.116309690049164,5.572171484488863,191910.49388397735,1,1,0,0,10,1,0,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,7.0,80.0,0,2,0,0,0
5,2,94.45892754547063,76.44172237699682,8.289924188393265,224983.4093142831,1,4,0,0,8,1,1,1,0,0.0,0,0,0,0,0,1,0,1,450000.0,7.5,80.0,2,0,0,0,0
4,4,82.79700372131904,89.60107985137074,6.253065330489246,374848.33723191725,2,5,0,1,14,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,80.0,2,2,14,0,0
4,1,81.03501217698897,47.143382890431134,6.798964235688195,182000.3088581978,1,2,1,0,7,1,1,1,1,67.36747510765657,0,0,0,0,0,0,0,2,800000.0,7.0,70.0,0,2,7,0,0
4,2,61.29007644336559,63.92620619825677,5.17305138211493,95907.74035820157,1,3,0,0,5,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,50.0,0,0,5,1,2
5,4,90.41925271940045,65.01114031283086,5.065218006430154,207424.93596202217,2,2,1,0,1,1,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,0.0,75.0,0,0,1,0,0
4,1,73.70360195137943,64.28294630928207,9.523757838431177,212972.06051552854,2,2,1,0,15,1,1,1,0,0.0,1,0,0,0,0,0,0,3,250000.0,7.0,0.0,0,0,0,1,3
4,2,53.68659090395374,84.88124878725358,8.734717453457296,243283.68151664938,2,2,1,0,23,1,1,1,0,0.0,0,0,0,1,0,0,1,1,600000.0,0.0,60.0,3,0,23,0,0
5,4,70.67766330188931,96.53214860322524,7.2831551660990606,409376.08013706753,1,1,0,0,3,1,0,1,0,0.0,0,0,0,0,0,0,0,1,9999999.0,7.0,50.0,2,0,0,0,0
4,2,74.00841435693026,72.64970940008365,7.448214375432101,230016.42405666586,1,1,0,0,12,1,0,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,7.5,70.0,0,0,0,0,0
4,4,79.37259977193096,88.74686281548858,6.248047553515251,386185.94891534693,2,2,1,0,7,1,1,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,0.0,60.0,0,0,0,0,0
2,2,53.875248571900705,64.99860362723521,0.0,179914.12477257734,1,1,0,0,23,1,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,8.0,60.0,4,0,23,0,0
4,1,64.33149184198565,91.34742444217092,8.111049555131924,96149.74120850462,1,3,0,0,18,0,1,1,0,0.0,1,0,0,0,0,0,0,1,800000.0,7.0,60.0,6,0,0,1,3
5,2,59.83899153026571,94.9416207037084,5.119552029372121,171732.24307932294,1,1,0,0,18,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.5,60.0,4,0,18,0,0
4,3,79.73353781711856,71.75571042131565,9.27310313448844,171004.69438615293,1,1,0,0,18,1,0,1,0,0.0,0,0,0,0,0,0,0,3,9999999.0,7.0,70.0,2,2,0,0,0
4,4,85.42877011077324,96.15566854901843,8.176623588053006,191593.62283719226,2,2,1,0,18,1,1,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,0.0,50.0,0,0,0,1,3
2,1,68.7691874643219,47.887662630154175,0.0,723824.4096698428,2,2,1,0,5,1,1,1,0,0.0,0,0,1,0,0,0,0,2,450000.0,7.0,0.0,0,0,5,0,0
3,3,83.59950421987566,56.14449728219729,0.0,686293.8015609393,2,2,1,0,14,1,0,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,0.0,0.0,0,2,0,0,0
4,3,91.28081936053312,93.87378553308503,8.25850485883179,130682.08555804341,1,1,0,0,14,1,0,1,0,0.0,1,0,0,0,0,0,1,3,150000.0,6.0,50.0,3,0,0,0,0
4,2,81.27007318735606,55.34072038145796,8.450291372341232,679945.544607652,2,5,0,1,1,1,0,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,7.0,50.0,0,0,0,0,0
4,2,85.37862782255095,90.09894949642714,5.483494103530707,180835.69564574625,1,3,0,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,0.0,0,0,0,0,0
4,3,58.09461956957119,81.39284145981084,9.71861071049559,171223.38512540076,2,1,0,0,12,1,0,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.0,70.0,0,0,0,1,3
4,2,89.7572669205758,84.33975608839054,9.195600470334828,219971.92472146056,2,1,0,0,7,1,0,1,0,0.0,0,0,0,0,0,1,0,2,9999999.0,0.0,70.0,1,2,7,1,3
5,2,77.67595373627084,52.67267764524978,8.93611755684107,231727.835119933,2,1,0,0,17,0,0,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,60.0,0,0,17,0,0
4,4,62.553758813877224,50.89741049254752,6.345141702338507,2022636.814710665,2,5,0,0,19,0,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,7.0,0.0,0,0,19,0,0
4,2,96.04941311686142,59.43054904568495,9.637927488359352,434821.11729220976,1,2,1,0,15,1,1,1,0,0.0,0,0,0,0,1,0,1,1,600000.0,7.0,50.0,0,0,0,1,2
5,2,62.589664455349514,57.90587184541888,5.730943280742234,119092.21157734719,1,3,0,0,7,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.0,75.0,0,0,7,0,0
4,3,52.28075756891094,77.4400695851468,5.177324159675253,426997.65898807754,1,4,0,0,20,1,1,1,0,0.0,0,0,0,0,0,0,1,2,450000.0,0.0,0.0,0,0,20,1,2
4,1,62.772995986595156,86.80485763723496,6.8310346512826925,371299.1193559465,1,1,0,0,22,1,0,1,0,0.0,0,0,0,1,0,0,0,1,450000.0,8.0,0.0,4,0,22,0,0
3,1,59.38089720278087,78.66804295306144,0.0,149477.7821006103,1,1,0,0,18,0,0,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,0.0,60.0,0,2,0,0,0
4,2,71.12186266511293,89.38313326857136,7.429634233823931,81828.39408476058,1,1,0,0,4,1,0,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,7.5,50.0,0,2,0,0,0
4,2,92.62420962547077,85.90308730403093,6.469887101057294,413951.286637864,2,2,0,0,18,0,1,1,0,0.0,1,0,1,0,0,0,0,3,600000.0,0.0,0.0,0,0,0,1,3
4,1,67.48761693184146,68.66793862509748,5.550944948608466,741136.9310772486,2,2,1,0,1,1,1,1,0,0.0,1,1,0,0,0,0,0,3,150000.0,7.0,75.0,1,2,0,0,0
5,3,86.82599904442259,52.372981964456855,9.557718236573592,188472.14911786976,2,5,0,1,22,1,1,1,0,0.0,0,0,0,0,0,0,0,3,600000.0,7.5,60.0,3,0,0,0,0
4,3,76.45999851550653,93.01557525062123,6.552326861381255,749357.3285690644,2,5,0,1,2,1,0,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.0,0.0,0,0,0,0,0
4,4,70.19267729967251,45.22985166218985,6.296240795652532,1231057.860253405,1,1,0,0,11,0,0,1,0,0.0,0,0,0,0,1,0,0,2,600000.0,0.0,60.0,0,0,11,0,0
4,3,70.89074694926926,89.9965783976096,5.52753319325255,428106.9174223028,2,2,1,0,11,1,1,1,1,50.44761466089741,0,0,0,0,0,0,1,1,600000.0,6.0,50.0,6,0,0,0,0
4,1,68.31082990036607,81.86625859843326,5.89260631548473,1222638.9883718397,1,2,0,0,21,0,1,1,0,0.0,1,0,0,0,0,0,0,3,450000.0,8.0,70.0,0,0,0,0,0
4,3,55.27431259916912,84.92407856600087,7.1903272375142,410788.5418116015,1,1,0,0,3,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,60.0,0,0,0,0,0
2,1,55.90111220635504,88.68064030734476,0.0,99617.35807153693,1,2,1,0,8,1,1,1,0,0.0,0,1,0,0,0,0,0,3,150000.0,7.0,75.0,3,0,0,0,0
3,3,54.726509831468974,58.85284346235149,0.0,672373.0811343241,2,5,0,1,5,1,1,1,0,0.0,1,0,0,0,0,0,0,2,250000.0,6.0,60.0,0,0,5,0,0
4,3,72.82034497969703,53.619935177721004,5.441989214865794,389653.34080476663,2,3,0,0,23,1,1,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,7.5,70.0,0,0,0,0,0
4,3,84.84332746528409,74.84958357242456,6.223853856138961,380814.5681669381,1,2,1,0,2,0,1,1,0,0.0,0,0,0,0,0,1,0,3,600000.0,8.5,0.0,0,0,0,0,0
4,1,70.53254757677723,81.5335114149699,7.154500207830569,727391.7187031702,2,1,0,0,21,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,60.0,0,0,0,0,0
5,4,77.83487563402396,82.36456983882289,8.983190582196421,234984.06801192556,1,1,0,0,3,1,0,1,0,0.0,1,0,0,0,0,0,0,2,250000.0,7.0,70.0,0,0,3,1,3
5,3,58.333351805154116,69.01946655153725,8.736197239136395,75674.96976187559,1,2,1,0,21,1,1,0,0,0.0,0,0,0,0,0,0,0,2,150000.0,7.5,0.0,4,0,21,0,0
3,1,58.493883714216494,51.70626728001216,0.0,1175187.8259145624,2,4,0,0,6,0,1,1,0,0.0,0,1,0,0,0,0,0,2,150000.0,0.0,60.0,2,0,6,0,0
4,4,85.68155928309388,56.05938336570829,6.903360634679085,745545.0949344486,2,2,1,0,16,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,60.0,3,2,16,0,0
3,4,65.3491742300045,68.89240170775331,0.0,90583.53100976838,2,1,0,0,3,1,0,0,0,0.0,0,1,0,0,0,0,0,1,150000.0,7.0,50.0,3,0,0,0,0
4,2,52.18232901810571,56.36764976712708,8.815880509009368,387948.5005877348,2,1,0,0,2,1,0,1,0,0.0,0,0,0,0,1,0,0,1,800000.0,7.5,0.0,3,0,2,0,0
2,1,86.0626256580701,69.77445245138051,0.0,113455.47262482689,2,5,0,1,13,1,0,1,0,0.0,0,1,1,0,0,0,0,2,9999999.0,7.5,75.0,2,0,13,0,0
2,1,80.05338467040586,88.5998005921701,0.0,204588.36722936606,1,1,0,0,5,1,0,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,6.0,50.0,2,0,0,0,0
4,2,85.30430490331248,59.65072560429951,8.691478812036706,124021.39694930887,1,3,0,0,17,0,0,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,6.0,70.0,2,2,17,0,0
4,2,57.015166663110044,53.100291802280495,6.777490691352241,372545.54328199284,2,5,0,1,15,1,1,1,0,0.0,0,0,1,0,0,0,1,3,800000.0,0.0,70.0,3,0,0,0,0
4,4,72.62314676097256,67.17544696656185,9.438170952312657,1249393.496150654,2,2,0,0,11,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.0,50.0,0,2,11,0,0
4,1,93.39165409688107,59.9624937144125,9.728449256453775,440253.5016975793,1,1,0,0,20,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,0.0,70.0,3,0,20,0,0
4,3,94.58047340034102,93.33207248375138,7.514360716263518,178187.36257375983,1,2,1,0,11,1,1,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,7.0,60.0,0,2,11,0,0
4,3,96.05272334100714,64.16800078533325,6.445138117468246,387689.5539652243,2,1,0,0,20,0,0,1,0,0.0,0,0,0,0,1,0,1,2,250000.0,6.0,60.0,2,0,20,0,0
4,1,83.11725476623123,90.46147625489027,5.7092215814775775,70922.38108077779,2,2,1,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,8.0,70.0,0,2,0,0,0
4,2,62.85965713139315,95.17718404874556,6.576110122460818,148976.0923948011,2,2,1,0,13,1,1,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,6.0,50.0,0,0,13,1,3
5,3,71.32778961131825,53.966295720318755,9.678815435793574,233874.26125072484,1,2,1,0,4,1,0,1,0,0.0,0,0,0,0,1,0,0,1,150000.0,0.0,60.0,2,2,0,0,0
4,3,84.71567966536531,60.8754652407919,7.966239752256065,118867.51272194191,2,2,1,0,3,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,0.0,50.0,2,0,3,1,2
4,2,64.514305860069,65.64832287795527,6.5139662718591325,233284.82083804632,1,3,0,0,19,1,1,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,0.0,60.0,0,2,0,0,0
4,1,91.76681318765398,80.72622885530349,5.215771548093366,1243441.4832455744,1,1,0,0,18,0,0,1,0,0.0,0,1,0,0,0,0,0,3,9999999.0,7.5,70.0,2,0,0,0,0
5,4,89.67769618450127,75.7054107611147,9.469993007773583,744215.5519801468,1,3,0,0,17,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,8.5,50.0,2,0,17,0,0
5,3,63.795650640248795,50.520154399668165,6.1408339440011215,1206998.376994817,1,1,0,0,19,0,0,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,6.0,75.0,0,0,0,0,0
4,1,82.15638301258781,89.36918029037096,5.7536890410300225,223499.8721596634,2,3,0,0,12,1,0,1,0,0.0,0,0,1,0,0,0,1,2,800000.0,8.5,0.0,2,2,12,0,0
4,1,57.943846579792975,64.54213432778738,5.246042174195937,405989.0588493305,2,5,0,1,2,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,75.0,0,0,0,0,0
4,3,85.5036648893877,70.55890082915401,7.226054863946234,685442.7780090014,1,3,0,0,22,1,1,1,0,0.0,0,0,0,0,0,1,0,3,800000.0,7.0,75.0,3,0,0,0,0
5,1,83.8239625993115,85.23909530615433,5.158240776011523,228331.11597561982,1,1,0,0,7,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,60.0,0,0,0,0,0
4,1,95.30952304929471,70.80952624899882,5.315100257763116,715547.5327239711,1,2,1,0,3,1,1,1,0,0.0,1,0,0,0,0,0,1,3,150000.0,7.0,75.0,0,0,0,0,0
5,1,60.99063141622568,93.41898720243199,6.76202677542165,437840.82534211344,1,1,0,0,15,0,0,1,0,0.0,1,0,0,0,0,0,0,2,450000.0,6.0,50.0,2,0,15,0,0
2,3,75.8808602000564,71.64335873621145,0.0,206851.1932373747,1,1,0,0,7,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,60.0,0,2,0,0,0
2,4,65.3913158856655,73.63519533186565,0.0,232652.76498751488,1,2,1,0,7,1,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,6.0,80.0,0,0,7,0,0
5,4,66.10618580669421,80.97714035934331,7.447027252892451,1187019.9071878807,1,2,0,0,21,0,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,70.0,6,0,0,0,0
2,3,52.94836373729323,64.49213503054787,0.0,231234.44975024223,2,3,0,0,7,1,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,80.0,6,0,0,0,0
4,4,56.56534693107086,83.57908707599438,6.25293553762828,100522.32141905476,2,1,0,0,2,1,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,6.0,75.0,0,0,2,1,2
5,4,91.45277705222976,48.11453303923989,9.669849050469857,148394.80277850275,1,2,1,0,22,0,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,0.0,70.0,3,0,22,0,0
4,2,55.179292135115716,49.999768722387884,8.51136138614562,222686.33682887256,2,5,0,1,13,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.0,50.0,4,0,0,0,0
5,3,70.29463434276894,90.33585975239063,8.836699207269167,749183.8016129317,2,1,0,0,3,0,0,1,0,0.0,0,1,0,0,0,0,0,2,250000.0,6.0,60.0,0,0,3,0,0
5,4,67.34370907644679,84.78528546805634,8.957827457673194,725606.6280324338,2,2,1,0,6,1,1,1,0,0.0,0,1,0,0,0,0,1,2,450000.0,0.0,0.0,3,0,6,0,0
4,4,90.82163233153422,69.39468816620135,5.873843516036296,98876.34829910018,2,2,1,0,2,0,0,1,0,0.0,0,1,0,0,0,0,1,1,600000.0,7.0,50.0,0,0,0,0,0
2,4,75.23649715333137,74.94210079749215,0.0,1972289.0182353437,2,4,0,0,17,0,1,0,0,0.0,0,0,0,0,0,0,0,3,250000.0,0.0,50.0,6,2,0,0,0
2,4,71.11760103018429,66.49579315275719,0.0,1249357.2659482902,2,3,0,0,18,0,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,0.0,0,2,18,0,0
4,2,65.69475792151898,54.80801191572371,9.789946255076472,92076.85135475858,2,2,1,0,22,1,1,1,0,0.0,0,0,0,0,0,0,1,3,450000.0,6.0,75.0,6,0,0,0,0
5,2,70.45244560531354,72.49630395578342,5.022606326326112,76701.5359942038,2,2,1,0,20,1,1,1,0,0.0,1,0,1,0,0,0,0,2,150000.0,0.0,0.0,3,0,20,0,0
4,4,81.95480066795761,48.88643233844678,8.234268231287478,1175960.1975214547,1,3,0,0,7,0,1,1,0,0.0,1,1,0,0,0,0,1,1,250000.0,0.0,50.0,0,0,0,0,0
2,2,97.05461017895165,80.32270306096962,0.0,1249926.6068697558,1,1,0,0,7,0,0,1,0,0.0,0,0,0,0,0,0,1,3,250000.0,7.0,50.0,2,0,0,0,0
5,4,93.61495381372177,58.231505180037864,8.526332412205145,80548.14372027398,2,1,0,0,9,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,50.0,3,0,0,0,0
4,3,87.7073345443489,76.44636824653281,6.231464821301373,734888.593041095,1,3,0,0,21,0,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.5,60.0,0,0,21,0,0
4,4,62.376906674138155,84.57076097658216,7.779135461162864,247653.53809571697,2,3,0,0,5,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,50.0,4,0,5,0,0
4,4,77.99847339463372,84.8044147615064,9.782243771417427,378932.0645344756,1,3,0,0,13,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.0,50.0,4,0,13,0,0
5,1,97.52522786015277,97.20583094844994,7.872923826499693,101691.80304358747,2,1,0,0,8,1,0,1,0,0.0,1,0,0,0,0,0,1,1,9999999.0,0.0,50.0,4,0,0,0,0
4,4,60.22410520866984,59.39569035113411,8.033735453913799,430154.6939883237,1,3,0,0,9,1,1,1,0,0.0,1,0,0,0,0,0,0,1,9999999.0,6.0,50.0,0,0,0,1,2
4,3,67.58114619604112,50.60613173914844,9.839633363703484,83488.4900098862,1,4,0,0,7,1,1,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,6.0,0.0,4,0,7,1,3
5,4,61.84150067476869,80.80858161854496,8.949793584782974,211219.07442611663,2,2,0,0,10,0,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,70.0,1,0,0,0,0
4,1,60.5447096275105,88.1335028299161,8.660333329612724,389105.7682503758,1,1,0,0,8,1,0,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,7.5,0.0,0,0,0,0,0
4,4,89.18742958365164,60.97755778760465,9.481452619750344,138892.36929012695,1,1,0,0,2,1,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,50.0,0,0,2,1,3
5,1,75.42435769764029,78.48650279033615,5.802859839204642,139421.1131292251,2,2,1,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,6.0,70.0,0,2,15,0,0
5,4,54.31341445364048,50.007728341575195,6.13647564579034,234291.99194340437,1,1,0,0,23,1,0,1,0,0.0,0,1,0,0,1,0,1,1,450000.0,7.5,60.0,0,0,0,0,0
4,1,50.70229661625072,57.733673386390095,6.548732170824188,695862.1537974529,1,2,0,0,23,1,1,1,0,0.0,0,0,0,0,0,0,1,3,250000.0,6.0,75.0,4,0,0,0,0
4,1,75.71174999802219,92.73530314504852,8.582829366919185,440950.2343438667,2,2,1,0,7,1,1,1,0,0.0,0,1,0,0,0,0,0,2,450000.0,6.0,80.0,2,0,7,1,3
4,3,87.39780139563476,53.29766806800419,7.2879598907212095,390941.4052678384,1,2,1,0,20,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,0.0,0,0,20,0,0
2,1,62.082397564387264,80.00226441722538,0.0,85025.74487957418,2,1,0,0,21,1,0,1,0,0.0,0,0,1,0,0,0,0,1,250000.0,7.0,80.0,2,0,0,0,0
4,3,70.98375261298149,46.40709925745449,7.952051269929212,181321.89073132293,2,3,0,0,23,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.0,50.0,2,0,23,0,0
4,2,57.68052201242377,88.57150414915478,6.7418856897794015,675560.2686350234,1,3,0,0,18,1,1,1,0,0.0,1,0,0,0,0,0,0,2,250000.0,0.0,50.0,2,0,18,0,0
4,1,51.95340104485115,85.14015825640638,6.033263168796284,225618.71576251424,2,4,0,0,18,1,1,1,0,0.0,0,0,0,0,0,1,0,1,250000.0,7.5,0.0,1,0,0,0,0
4,3,84.81309879094172,45.87374750882678,5.365065504957414,79107.04671106499,1,3,0,0,6,1,1,1,0,0.0,1,0,0,0,0,0,0,1,800000.0,6.0,50.0,3,0,6,0,0
4,2,51.262155833371075,55.72141352035016,5.760911506126942,394966.9400546373,2,1,0,0,9,1,0,1,1,66.65119669252078,0,0,0,0,0,0,0,3,250000.0,0.0,75.0,2,0,0,0,0
4,3,63.220238155595105,47.5921678972209,5.945858170756207,200396.9797493799,1,1,0,0,8,1,0,1,0,0.0,1,1,0,0,1,0,0,2,250000.0,8.0,60.0,0,2,8,0,0
